id,observed_on_string,user_id,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
312492841,2025/08/30 12:32 PM,9667854,research,17.25515,-88.493624,Coelosis biloba,Coelosis biloba,,Insecta,301499,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Coelosis,Coelosis biloba
312492842,2025/08/30 12:42 PM,9667854,research,17.25515,-88.493624,Ranatra,Ranatra,,Insecta,119346,Animalia,Arthropoda,Insecta,Hemiptera,Nepidae,Ranatra,
312493094,2025-08-30 10:52:07,5448694,needs_id,17.2656055556,-88.4402361111,bracket fungi,Polyporaceae,bracket fungi,Fungi,47379,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,
312494023,2025-08-30 07:57:58,5448694,research,17.2507555556,-88.5068861111,fringed sawgill,Lentinus crinitus,fringed sawgill,Fungi,202421,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus crinitus
312494162,2025/08/30 12:45 PM,9667854,needs_id,17.25515,-88.493624,Crassicrus,Crassicrus,,Arachnida,250115,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Crassicrus,
312494163,2025/08/30 12:54 PM,9667854,research,17.25515,-88.493624,Romalea obscura,Romalea obscura,,Insecta,1501195,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Romalea,Romalea obscura
312494166,2025/08/30 12:55 PM,9667854,needs_id,17.25515,-88.493624,Leaf Katydids,Phaneropterinae,Leaf Katydids,Insecta,48128,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,,
312494168,2025/08/30 1:03 PM,9667854,needs_id,17.25515,-88.493624,Nelphe,Nelphe,,Insecta,523551,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Nelphe,
312494169,2025/08/30 1:18 PM,9667854,research,17.25515,-88.493624,Tropical Orbweaver,Eriophora ravilla,Tropical Orbweaver,Arachnida,53272,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eriophora,Eriophora ravilla
312494506,2025-08-30 10:46:41,5448694,needs_id,17.2747916667,-88.4631666667,Wolf Spiders,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,,
312494940,2025-08-30 10:37:22,5448694,research,17.2748416667,-88.4633555556,Water Snowflake,Nymphoides indica,Water Snowflake,Plantae,165759,Plantae,Tracheophyta,Magnoliopsida,Asterales,Menyanthaceae,Nymphoides,Nymphoides indica
312495954,2025/08/30 1:49 PM,9667854,needs_id,17.25002,-88.50656,Common Coneheads,Neoconocephalus,Common Coneheads,Insecta,118950,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Neoconocephalus,
312495955,2025/08/30 1:47 PM,9667854,research,17.25002,-88.50656,Trosia semirufa,Trosia semirufa,,Insecta,1042577,Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Trosia,Trosia semirufa
312495961,2025/08/30 1:49 PM,9667854,needs_id,17.25002,-88.50656,Round-necked Longhorn Beetles,Cerambycinae,Round-necked Longhorn Beetles,Insecta,321500,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,,
312502471,2025-08-30T10:48,8482308,research,17.262975,-88.4598533333,sore-mouth bush,Palicourea tomentosa,sore-mouth bush,Plantae,1145089,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea tomentosa
312502622,2025-08-30T10:55,8482308,research,17.26293,-88.460425,Mouriri exilis,Mouriri exilis,,Plantae,285620,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Mouriri,Mouriri exilis
312502835,2025-08-30T11:15,8482308,needs_id,17.26223,-88.46112,Hymenochaete microcycla,Hymenochaete microcycla,,Fungi,1285982,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaete,Hymenochaete microcycla
312503006,2025-08-30T11:17,8482308,needs_id,17.26245,-88.4609216667,Lycosinae,Lycosinae,,Arachnida,1235357,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,,
312503159,2025-08-29T22:20,8482308,research,17.2500866667,-88.507125,Belemnia inaurata,Belemnia inaurata,,Insecta,518366,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Belemnia,Belemnia inaurata
312503250,2025-08-29T22:27,8482308,needs_id,17.2506116667,-88.5070583333,Gigantotrichoderes,Gigantotrichoderes,,Insecta,252317,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Gigantotrichoderes,
312589342,2025-08-29 17:15:50-06:00,7756005,needs_id,17.2546416667,-88.5034033333,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,
312589858,2025-08-29 17:31:10-06:00,7756005,research,17.25417,-88.5013366667,Earliella scabrosa,Earliella scabrosa,,Fungi,179185,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Earliella,Earliella scabrosa
312592249,2025-08-29 17:35:57-06:00,7756005,needs_id,17.254155,-88.5009783333,"",Selaginella,spikemosses,Plantae,58771,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,
312619701,2025-08-30T07:15,8482308,research,17.245005,-88.5009383333,Great Black Hawk,Buteogallus urubitinga,Great Black Hawk,Aves,5238,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus urubitinga
312619727,2025-08-30T10:39,8482308,research,17.263555,-88.4592133333,Thicket Hogwood,Miconia strigillosa,Thicket Hogwood,Plantae,1358872,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia strigillosa
312619734,2025-08-30T10:45,8482308,research,17.263075,-88.4594333333,Miconia ciliata,Miconia ciliata,,Plantae,285568,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia ciliata
312619741,2025-08-30T10:57,8482308,research,17.262645,-88.460595,Specklinia grobyi,Specklinia grobyi,,Plantae,371710,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Specklinia,Specklinia grobyi
312619753,2025-08-30T11:15,8482308,needs_id,17.26222,-88.46112,,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814,Fungi,Basidiomycota,Agaricomycetes,,,,
312687253,2025-08-29,8463870,needs_id,17.2520799515,-88.5050299019,Palicourea,Palicourea,,Plantae,144046,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,
312687635,2025/08/29 9:04 PM,3946412,research,17.2517,-88.5068283333,Tomes's Sword-nosed Bat,Lonchorhina aurita,Tomes's Sword-nosed Bat,Mammalia,41122,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina aurita
312687707,2025-08-29 17:15:07,8463870,needs_id,17.2520799515,-88.5050299019,Diphysas,Diphysa,Diphysas,Plantae,139204,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Diphysa,
312687992,2025-08-29 16:45:04,8463870,needs_id,17.2520799515,-88.5050299019,Palicourea,Palicourea,,Plantae,144046,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,
312688145,2025-08-29 16:51:10,8463870,research,17.2520799515,-88.5050299019,Roupala montana,Roupala montana,,Plantae,286045,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Roupala,Roupala montana
312688277,2025-08-29 16:51:27,8463870,research,17.2520799515,-88.5050299019,Davilla kunthii,Davilla kunthii,,Plantae,207766,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Davilla,Davilla kunthii
312688373,2025-08-29 16:57:22,8463870,research,17.2520799515,-88.5050299019,Calea trichotoma,Calea trichotoma,,Plantae,965514,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calea,Calea trichotoma
312688511,2025-08-29 17:00:18,8463870,research,17.2520799515,-88.5050299019,Firebush,Hamelia patens,Firebush,Plantae,126305,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hamelia,Hamelia patens
312688659,2025-08-29 17:18:08,8463870,research,17.2520799515,-88.5050299019,Slender Brown Scorpion,Centruroides gracilis,Slender Brown Scorpion,Arachnida,199925,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides gracilis
312688775,2025-08-29 20:39:47,8463870,needs_id,17.2520799515,-88.5050299019,Mesoamerican Common Mustached Bat,Pteronotus mesoamericanus,Mesoamerican Common Mustached Bat,Mammalia,765484,Animalia,Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus mesoamericanus
312688891,2025-08-29 21:09:57,8463870,research,17.2520799515,-88.5050299019,Tomes's Sword-nosed Bat,Lonchorhina aurita,Tomes's Sword-nosed Bat,Mammalia,41122,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina aurita
312688953,2025/08/29 8:43 PM,3946412,research,17.2517,-88.5068283333,Mesoamerican Common Mustached Bat,Pteronotus mesoamericanus,Mesoamerican Common Mustached Bat,Mammalia,765484,Animalia,Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus mesoamericanus
312689457,2025/08/30 11:10 AM,3946412,research,17.2747916667,-88.4631666667,Bigclaw River Shrimp,Macrobrachium carcinus,Bigclaw River Shrimp,Animalia,224298,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium carcinus
312689949,2025/08/30 11:06 AM,3946412,needs_id,17.2748925873,-88.4622584778,false foxgloves,Agalinis,false foxgloves,Plantae,62403,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,
312690335,2025/08/29 9:51 PM,3946412,needs_id,17.2517,-88.5068283333,Great Fruit-eating Bat,Artibeus lituratus,Great Fruit-eating Bat,Mammalia,41006,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus
312690722,2025/08/30 10:43 AM,3946412,needs_id,17.2743969286,-88.463759087,Pigeons and Doves,Columbiformes,Pigeons and Doves,Aves,2708,Animalia,Chordata,Aves,Columbiformes,,,
312694138,2025-08-29 16:18:42,8720517,needs_id,17.2549680587,-88.4953172877,Enchophora,Enchophora,,Insecta,344996,Animalia,Arthropoda,Insecta,Hemiptera,Fulgoridae,Enchophora,
312694471,2025-08-29 16:38:34,8720517,research,17.2510844726,-88.4971281141,Thicket Hogwood,Miconia strigillosa,Thicket Hogwood,Plantae,1358872,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia strigillosa
312694830,2025-08-29 16:39:36,8720517,needs_id,17.2535096023,-88.4963066876,Subgenus Tillandsia,Tillandsia,Subgenus Tillandsia,Plantae,956350,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,
312695160,2025-08-29 16:40:54,8720517,research,17.2525070868,-88.5026373714,Ipomoea peteri,Ipomoea peteri,,Plantae,866757,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea peteri
312696031,2025-08-29 16:44:42,8720517,needs_id,17.2499749987,-88.4955858439,bracket fungi,Polyporaceae,bracket fungi,Fungi,47379,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,
312696361,2025-08-29 16:46:16,8720517,research,17.2533949744,-88.4962278977,fringed sawgill,Lentinus crinitus,fringed sawgill,Fungi,202421,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus crinitus
312696735,2025-08-29 16:48:35,8720517,research,17.2497050738,-88.5016409308,Everglades palm,Acoelorraphe wrightii,Everglades palm,Plantae,155598,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Acoelorraphe,Acoelorraphe wrightii
312697031,2025-08-29 16:45:14,8720517,needs_id,17.2501341358,-88.5003199428,,Bryophyta,mosses,Plantae,311249,Plantae,Bryophyta,,,,,
312697339,2025-08-29 16:49:12,8720517,needs_id,17.2499644323,-88.5014699399,,Andropogoninae,"bluestems, thatching grasses, and allies",Plantae,1138097,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,,
312697528,2025-08-29 16:50:20,8720517,needs_id,17.2514046658,-88.5000976548,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,
312697800,2025-08-29 16:51:45,8720517,needs_id,17.2462405216,-88.5036136955,,Dictyonema,,Fungi,128050,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Dictyonema,
312698209,2025-08-29 16:56:52,8720517,needs_id,17.2508023819,-88.4950259328,plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
312698483,2025-08-29 17:01:13,8720517,needs_id,17.249032341,-88.4952160344,Catopsis,Catopsis,Catopsis,Plantae,156998,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Catopsis,
312698896,2025-08-29 17:03:19,8720517,research,17.2496205421,-88.4976099059,Chrysophyllum mexicanum,Chrysophyllum mexicanum,,Plantae,209904,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum mexicanum
312699354,2025-08-29 17:03:35,8720517,needs_id,17.2450183069,-88.5041642189,plants,Cupania scrobiculata,,Plantae,281225,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,Cupania scrobiculata
312699594,2025-08-29 17:03:59,8720517,needs_id,17.2454198423,-88.4988584742,,Plantae,plants,Plantae,47126,Plantae,,,,,,
312699865,2025-08-29 17:06:07,8720517,needs_id,17.2460070943,-88.4960434958,Ectatomma,Ectatomma,,Insecta,250828,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Ectatomma,
312700160,2025-08-29 17:17:21,8720517,needs_id,17.2485968725,-88.495436646,,Plantae,plants,Plantae,47126,Plantae,,,,,,
312700352,2025-08-29 17:17:59,8720517,research,17.2500912296,-88.4997590259,Slender Brown Scorpion,Centruroides gracilis,Slender Brown Scorpion,Arachnida,199925,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides gracilis
312700510,2025-08-29 17:19:31,8720517,research,17.2555142966,-88.4920812026,bullhorn acacia,Vachellia cornigera,bullhorn acacia,Plantae,851933,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vachellia,Vachellia cornigera
312700702,2025-08-29 17:22:18,8720517,needs_id,17.2534321164,-88.4975143522,Omophoita simulans,Omophoita simulans,,Insecta,309965,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Omophoita,Omophoita simulans
312700916,2025-08-29 17:28:55,8720517,research,17.2484025123,-88.5022199526,Pachyrhizus ferrugineus,Pachyrhizus ferrugineus,,Plantae,280597,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pachyrhizus,Pachyrhizus ferrugineus
312701248,2025-08-29 17:33:02,8720517,needs_id,17.2496900246,-88.495212011,spikemosses,Selaginella,spikemosses,Plantae,58771,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,
312701547,2025-08-29 17:34:30,8720517,research,17.2528919561,-88.4990911558,Germander Flea Beetle,Capraita nigrosignata,Germander Flea Beetle,Insecta,174515,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Capraita,Capraita nigrosignata
312701765,2025-08-29 17:36:10,8720517,research,17.2484313301,-88.501448147,Abracris flavolineata,Abracris flavolineata,,Insecta,119627,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Abracris,Abracris flavolineata
312702000,2025-08-29 17:40:01,8720517,research,17.25288171,-88.5012949258,Sensitive Plant,Mimosa pudica,Sensitive Plant,Plantae,51921,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa pudica
312702356,2025-08-29 17:41:54,8720517,needs_id,17.2476570895,-88.5019926354,Upland Cotton,Gossypium hirsutum,Upland Cotton,Plantae,77299,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium hirsutum
312702650,2025-08-29 17:44:39,8720517,research,17.2546629205,-88.4952485561,Pseudobombax ellipticoideum,Pseudobombax ellipticoideum,,Plantae,903453,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Pseudobombax,Pseudobombax ellipticoideum
312702877,2025-08-29 17:47:13,8720517,research,17.2542268249,-88.4964005649,cashew,Anacardium occidentale,cashew,Plantae,122988,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Anacardium,Anacardium occidentale
312703186,2025-08-29 19:48:47,8720517,needs_id,17.2503915725,-88.4950671718,True Toads,Bufonidae,True Toads,Amphibia,21359,Animalia,Chordata,Amphibia,Anura,Bufonidae,,
312703394,2025-08-29 21:04:35,8720517,research,17.2468328942,-88.4969115257,Tomes's Sword-nosed Bat,Lonchorhina aurita,Tomes's Sword-nosed Bat,Mammalia,41122,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina aurita
312703640,2025-08-30 10:53:31,8720517,needs_id,17.2517126912,-88.4952462092,pipeworts,Eriocaulon,pipeworts,Plantae,62373,Plantae,Tracheophyta,Liliopsida,Poales,Eriocaulaceae,Eriocaulon,
312703829,2025-08-30 11:05:47,8720517,needs_id,17.2546062473,-88.5037950799,,Anisoptera,Dragonflies,Insecta,47927,Animalia,Arthropoda,Insecta,Odonata,,,
312704161,2025-08-30 13:30:33,8720517,needs_id,17.2521026851,-88.4963854775,Umbrella Paper Wasps,Polistes,Umbrella Paper Wasps,Insecta,52756,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,
312704501,2025-08-30 13:30:49,8720517,needs_id,17.2493397299,-88.5047522932,Airplants,Tillandsia,Airplants,Plantae,49571,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,
312704673,2025-08-30 13:31:08,8720517,needs_id,17.2524401669,-88.5036455467,Airplants,Tillandsia,Airplants,Plantae,49571,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,
312704925,2025-08-30 13:32:17,8720517,research,17.2466820795,-88.5044907779,Bulbous Airplant,Tillandsia bulbosa,Bulbous Airplant,Plantae,116661,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia bulbosa
312705119,2025-08-30 13:33:07,8720517,needs_id,17.2504111044,-88.4953266755,Oiketicus,Oiketicus,,Insecta,247610,Animalia,Arthropoda,Insecta,Lepidoptera,Psychidae,Oiketicus,
312705540,2025-08-30 13:33:27,8720517,research,17.2517133315,-88.4858571365,vase bromeliad,Aechmea bracteata,vase bromeliad,Plantae,210961,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Aechmea,Aechmea bracteata
312705798,2025-08-30 13:35:09,8720517,needs_id,17.2484322907,-88.5041953996,Myrmecophila tibicinis,Myrmecophila tibicinis,,Plantae,276931,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Myrmecophila,Myrmecophila tibicinis
312706036,2025-08-30 13:35:16,8720517,needs_id,17.2470131672,-88.5048310831,,Encyclia bractescens,María's Encyclia,Plantae,283517,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Encyclia,Encyclia bractescens
312706267,2025-08-30 13:35:26,8720517,needs_id,17.2460387943,-88.5048441589,sac fungi and lichens,Pezizomycotina,sac fungi and lichens,Fungi,372740,Fungi,Ascomycota,,,,,
312706692,2025-08-30 13:36:47,8720517,needs_id,17.246743238,-88.5049185902,,Termitoidae,Termites,Insecta,118903,Animalia,Arthropoda,Insecta,Blattodea,,,
312707132,2025-08-30 13:48:17,8720517,research,17.2467041734,-88.5024647042,Neoclytus cacicus,Neoclytus cacicus,,Insecta,269829,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Neoclytus,Neoclytus cacicus
312707751,2025-08-30 14:10:55,8720517,research,17.2468370568,-88.5049340129,Mouriri exilis,Mouriri exilis,,Plantae,285620,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Mouriri,Mouriri exilis
315556324,2025-08-30 11:02:18-06:00,7756005,needs_id,17.262625,-88.4605783333,"",Laccaria tortilis,Twisted Deceiver,Fungi,363702,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Laccaria tortilis
316737781,2025-08-30,112642,research,17.2500908752,-88.5069247342,Red-tailed Stingless Bee,Trigona fulviventris,Red-tailed Stingless Bee,Insecta,180366,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Trigona,Trigona fulviventris
316737784,2025-08-30,112642,needs_id,17.2500913855,-88.5069247342,Spider Wasps,Pompilidae,Spider Wasps,Insecta,54028,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,,
316737785,2025-08-30,112642,needs_id,17.2501029125,-88.5069300986,Prionyx,Prionyx,,Insecta,131029,Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Prionyx,
316737791,2025-08-30,112642,needs_id,17.2501067549,-88.5069341219,Calyptrate Flies,Calyptratae,Calyptrate Flies,Insecta,342767,Animalia,Arthropoda,Insecta,Diptera,,,
316737794,2025-08-30,112642,needs_id,17.2501144396,-88.5069341219,Horse Flies,Tabaninae,Horse Flies,Insecta,332389,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,,
316737801,2025-08-30,112642,needs_id,17.2501131588,-88.5069166876,Horse Flies,Tabaninae,Horse Flies,Insecta,332389,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,,
316737802,2025-08-30,112642,research,17.2501029125,-88.5069233931,Aeneolamia contigua,Aeneolamia contigua,,Insecta,554498,Animalia,Arthropoda,Insecta,Hemiptera,Ischnorhinidae,Aeneolamia,Aeneolamia contigua
316737803,2025-08-30,112642,needs_id,17.2501144396,-88.5069260753,Horse Flies,Tabaninae,Horse Flies,Insecta,332389,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,,
316737812,2025-08-30,112642,needs_id,17.2501041933,-88.5069341219,Flies,Diptera,Flies,Insecta,47822,Animalia,Arthropoda,Insecta,Diptera,,,
316738900,2025/08/30 8:30 AM,112642,needs_id,17.2501792875,-88.5068617739,Small Fruit Flies,Drosophila,Small Fruit Flies,Insecta,67740,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,
316816860,2025-08-30 11:08:47,9659072,needs_id,17.2521443997,-88.4934606997,Cape Hard Fern,Blechnum capense,Cape Hard Fern,Plantae,400020,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Blechnum,Blechnum capense
316816992,2025-08-30 10:49:42,9659072,research,17.2520330997,-88.4935337997,Miconia tococa,Miconia tococa,,Plantae,1362190,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia tococa
316817261,2025-08-30 10:55:44,9659072,research,17.2512712997,-88.4937750997,Maxillaria egertoniana,Maxillaria egertoniana,,Plantae,900237,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria egertoniana
316817449,2025-08-30 10:37:21,9659072,needs_id,17.2531469997,-88.4933026,Clearwings and Tigerwings,Ithomiini,Clearwings and Tigerwings,Insecta,134170,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,,
